PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalSpend,FirstName,LastName,CabinSector,CabinRoom,CabinClass
7455_01,Europa,False,A/80/P,55 Cancri e,41.0,False,0.0,1616.0,0.0,758.0,400.0,Neshath Slavested,1,2774.0,Neshath,Slavested,A,80,P
7456_01,Earth,True,G/1210/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Yvetta Whitez,1,0.0,Yvetta,Whitez,G,1210,S
7457_01,Mars,False,E/496/S,TRAPPIST-1e,71.0,False,1243.0,0.0,5.0,16.0,34.0,Seat Fine,0,1298.0,Seat,Fine,E,496,S
7458_01,Earth,True,G/1211/S,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Fayey Vincenton,0,0.0,Fayey,Vincenton,G,1211,S
7459_01,Europa,False,B/282/S,TRAPPIST-1e,33.0,False,0.0,397.0,0.0,1249.0,845.0,Menkin Dratembid,0,2491.0,Menkin,Dratembid,B,282,S
7460_01,Earth,False,F/1543/P,55 Cancri e,24.0,False,786.0,0.0,0.0,309.0,0.0,Leria Haydenez,1,1095.0,Leria,Haydenez,F,1543,P
7461_01,Europa,True,D/223/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Zavior Plaricit,1,0.0,Zavior,Plaricit,D,223,S
7462_01,Earth,True,G/1206/P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Hilia Mckinn,1,0.0,Hilia,Mckinn,G,1206,P
7464_01,Earth,True,G/1207/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Lynnie Hickett,1,0.0,Lynnie,Hickett,G,1207,P
7475_01,Mars,True,F/1545/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Pros Leste,1,0.0,Pros,Leste,F,1545,P
7475_02,Mars,True,F/1545/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Lies Leste,1,0.0,Lies,Leste,F,1545,P
7477_01,Earth,False,F/1546/P,PSO J318.5-22,22.0,False,27.0,0.0,0.0,663.0,0.0,Jimmya Fielson,0,690.0,Jimmya,Fielson,F,1546,P
7479_01,Mars,True,F/1429/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Muffs Berte,1,0.0,Muffs,Berte,F,1429,S
7481_01,Earth,False,G/1215/S,TRAPPIST-1e,46.0,False,0.0,0.0,1.0,0.0,1778.0,Darlie Chanash,0,1779.0,Darlie,Chanash,G,1215,S
7483_01,Mars,False,E/485/P,PSO J318.5-22,43.0,False,244.0,0.0,358.0,160.0,800.0,Wille Winie,1,1562.0,Wille,Winie,E,485,P
7484_01,Earth,False,G/1209/P,55 Cancri e,25.0,False,0.0,1435.0,0.0,0.0,0.0,Coracy Rivanseney,1,1435.0,Coracy,Rivanseney,G,1209,P
7486_01,Earth,False,G/1210/P,55 Cancri e,14.0,False,0.0,184.0,16.0,1234.0,0.0,Katen Vandez,0,1434.0,Katen,Vandez,G,1210,P
7487_01,Earth,False,G/1216/S,TRAPPIST-1e,63.0,False,174.0,282.0,321.0,8.0,0.0,Jeanie Sellahaney,1,785.0,Jeanie,Sellahaney,G,1216,S
7488_01,Mars,False,E/486/P,TRAPPIST-1e,29.0,False,558.0,0.0,386.0,355.0,0.0,Pold Kidne,0,1299.0,Pold,Kidne,E,486,P
7492_01,Mars,False,D/224/S,TRAPPIST-1e,19.0,False,193.0,0.0,2956.0,0.0,0.0,Bleda Bun,1,3149.0,Bleda,Bun,D,224,S
7494_01,Earth,False,E/487/P,TRAPPIST-1e,53.0,False,2.0,794.0,425.0,0.0,397.0,Lynnon Sellahaney,0,1618.0,Lynnon,Sellahaney,E,487,P
7495_01,Mars,False,F/1431/S,TRAPPIST-1e,45.0,False,2.0,36.0,1110.0,9.0,0.0,Weres Ropie,0,1157.0,Weres,Ropie,F,1431,S
7496_01,Europa,False,C/278/S,55 Cancri e,41.0,False,0.0,2383.0,0.0,2.0,97.0,Asellan Fuelisent,1,2482.0,Asellan,Fuelisent,C,278,S
7498_01,Mars,False,F/1550/P,TRAPPIST-1e,68.0,True,523.0,0.0,859.0,201.0,782.0,Otlios Cola,0,2365.0,Otlios,Cola,F,1550,P
7498_02,Mars,True,F/1550/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Bonutz Cola,1,0.0,Bonutz,Cola,F,1550,P
7498_03,Mars,False,F/1550/P,TRAPPIST-1e,27.0,True,30.0,0.0,910.0,0.0,0.0,Beals Cola,1,940.0,Beals,Cola,F,1550,P
7499_01,Earth,False,F/1551/P,55 Cancri e,20.0,False,30.0,132.0,1121.0,0.0,0.0,Enrie Hayder,1,1283.0,Enrie,Hayder,F,1551,P
7501_01,Earth,False,F/1433/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,484.0,320.0,Henryn Burchard,0,804.0,Henryn,Burchard,F,1433,S
7502_01,Europa,False,C/241/P,55 Cancri e,45.0,False,66.0,5974.0,0.0,0.0,625.0,Gatrin Clutolded,1,6665.0,Gatrin,Clutolded,C,241,P
7503_02,Europa,False,B/283/S,TRAPPIST-1e,37.0,False,1577.0,11396.0,0.0,1014.0,560.0,Dabi Capplid,1,14547.0,Dabi,Capplid,B,283,S
7505_01,Mars,False,F/1553/P,TRAPPIST-1e,51.0,True,511.0,0.0,291.0,4212.0,0.0,Ste Fone,0,5014.0,Ste,Fone,F,1553,P
7505_02,Mars,True,F/1553/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Hone Fone,1,0.0,Hone,Fone,F,1553,P
7505_03,Mars,True,F/1553/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Monkle Fone,1,0.0,Monkle,Fone,F,1553,P
7506_01,Earth,False,F/1554/P,TRAPPIST-1e,19.0,False,2110.0,0.0,0.0,0.0,1.0,Billya Vales,0,2111.0,Billya,Vales,F,1554,P
7507_01,Earth,False,E/499/S,TRAPPIST-1e,19.0,False,0.0,789.0,0.0,0.0,0.0,Marlly Santin,0,789.0,Marlly,Santin,E,499,S
7507_02,Earth,False,E/499/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Joela Santin,1,0.0,Joela,Santin,E,499,S
7507_03,Earth,False,E/499/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Ianley Santin,1,0.0,Ianley,Santin,E,499,S
7509_01,Earth,False,F/1434/S,TRAPPIST-1e,37.0,False,1442.0,4.0,0.0,3.0,0.0,Herina Mcneiley,0,1449.0,Herina,Mcneiley,F,1434,S
7510_01,Mars,False,F/1435/S,55 Cancri e,18.0,False,1092.0,0.0,208.0,150.0,0.0,Pars Horte,0,1450.0,Pars,Horte,F,1435,S
7514_01,Earth,False,F/1555/P,TRAPPIST-1e,52.0,False,0.0,0.0,47.0,2059.0,0.0,Fayel Josesh,0,2106.0,Fayel,Josesh,F,1555,P
7517_01,Earth,False,F/1557/P,PSO J318.5-22,25.0,False,15.0,3.0,0.0,635.0,0.0,Lynnon Lunapperts,0,653.0,Lynnon,Lunapperts,F,1557,P
7518_01,Europa,True,B/246/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Acrabih Droning,1,0.0,Acrabih,Droning,B,246,P
7518_02,Europa,False,B/246/P,PSO J318.5-22,32.0,True,2502.0,700.0,1104.0,13902.0,484.0,Aviton Droning,0,18692.0,Aviton,Droning,B,246,P
7520_01,Earth,False,F/1559/P,TRAPPIST-1e,58.0,False,1366.0,257.0,0.0,0.0,311.0,Elancy Alentonway,0,1934.0,Elancy,Alentonway,F,1559,P
7521_01,Earth,False,F/1560/P,TRAPPIST-1e,44.0,False,657.0,0.0,103.0,0.0,394.0,Hard Mcintons,0,1154.0,Hard,Mcintons,F,1560,P
7522_01,Earth,False,G/1214/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,908.0,Harlen Cartyernan,0,908.0,Harlen,Cartyernan,G,1214,P
7523_01,Earth,False,G/1219/S,TRAPPIST-1e,24.0,False,0.0,0.0,643.0,167.0,0.0,Bara Mcclayton,1,810.0,Bara,Mcclayton,G,1219,S
7524_01,Earth,True,G/1215/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Colly Simpsonks,1,0.0,Colly,Simpsonks,G,1215,P
7524_02,Earth,True,G/1215/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Britta Simpsonks,1,0.0,Britta,Simpsonks,G,1215,P
7525_01,Europa,False,C/279/S,TRAPPIST-1e,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,Canonon Retefule,0,9490.0,Canonon,Retefule,C,279,S
7525_02,Europa,True,C/279/S,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,Geonev Retefule,1,0.0,Geonev,Retefule,C,279,S
7527_01,Earth,False,F/1561/P,TRAPPIST-1e,18.0,False,0.0,732.0,2.0,13.0,47.0,Elle Flowensley,1,794.0,Elle,Flowensley,F,1561,P
7529_01,Earth,True,G/1221/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Harrie Combson,1,0.0,Harrie,Combson,G,1221,S
7531_02,Europa,True,B/286/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Ainoxa Alindiveng,1,0.0,Ainoxa,Alindiveng,B,286,S
7533_01,Earth,False,G/1223/S,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Thell Farrez,1,0.0,Thell,Farrez,G,1223,S
7534_01,Earth,False,F/1439/S,PSO J318.5-22,40.0,False,420.0,0.0,345.0,1.0,0.0,Maen Dickley,0,766.0,Maen,Dickley,F,1439,S
7535_01,Earth,False,F/1562/P,TRAPPIST-1e,19.0,False,122.0,2.0,0.0,480.0,565.0,Adanne Robley,1,1169.0,Adanne,Robley,F,1562,P
7536_01,Mars,True,F/1440/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sallos Purie,1,0.0,Sallos,Purie,F,1440,S
7538_01,Europa,False,A/81/P,TRAPPIST-1e,48.0,True,313.0,2864.0,0.0,0.0,12424.0,Achira Uncionted,0,15601.0,Achira,Uncionted,A,81,P
7542_01,Earth,False,F/1442/S,TRAPPIST-1e,35.0,False,4.0,53.0,0.0,0.0,844.0,Gabria Batestonley,0,901.0,Gabria,Batestonley,F,1442,S
7543_01,Earth,False,F/1564/P,TRAPPIST-1e,29.0,False,0.0,0.0,702.0,0.0,56.0,Patsya Saley,0,758.0,Patsya,Saley,F,1564,P
7544_01,Earth,False,E/501/S,TRAPPIST-1e,54.0,False,118.0,0.0,0.0,669.0,0.0,Jasony Brightez,0,787.0,Jasony,Brightez,E,501,S
7549_01,Earth,False,E/489/P,TRAPPIST-1e,22.0,False,0.0,19.0,1468.0,2.0,119.0,Beula Beangley,1,1608.0,Beula,Beangley,E,489,P
7550_01,Earth,True,G/1216/P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Davis Bardinard,1,0.0,Davis,Bardinard,G,1216,P
7552_01,Earth,False,E/490/P,TRAPPIST-1e,26.0,False,0.0,652.0,97.0,43.0,0.0,Jacky Callowery,1,792.0,Jacky,Callowery,E,490,P
7553_01,Earth,False,F/1444/S,PSO J318.5-22,19.0,False,10.0,24.0,0.0,0.0,565.0,Walla Bushafford,0,599.0,Walla,Bushafford,F,1444,S
7559_01,Earth,False,F/1569/P,TRAPPIST-1e,22.0,False,0.0,0.0,441.0,0.0,423.0,Stace Castannison,0,864.0,Stace,Castannison,F,1569,P
7565_01,Europa,False,B/247/P,TRAPPIST-1e,37.0,False,2.0,7272.0,0.0,50.0,1282.0,Zaurion Praded,1,8606.0,Zaurion,Praded,B,247,P
7565_03,Europa,False,B/247/P,55 Cancri e,25.0,False,0.0,772.0,0.0,125.0,5913.0,Matark Praded,0,6810.0,Matark,Praded,B,247,P
7565_04,Europa,False,B/247/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Alphah Praded,1,0.0,Alphah,Praded,B,247,P
7567_01,Earth,True,G/1227/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Lyde Farmonrada,0,0.0,Lyde,Farmonrada,G,1227,S
7568_01,Earth,False,F/1571/P,TRAPPIST-1e,19.0,False,380.0,0.0,416.0,0.0,8.0,Mira Farleyatton,0,804.0,Mira,Farleyatton,F,1571,P
7569_01,Mars,False,E/493/P,TRAPPIST-1e,18.0,False,3591.0,0.0,158.0,0.0,120.0,Gamuls Sune,0,3869.0,Gamuls,Sune,E,493,P
7569_02,Mars,False,D/237/P,TRAPPIST-1e,50.0,True,828.0,0.0,572.0,1367.0,0.0,Oate Sune,0,2767.0,Oate,Sune,D,237,P
7572_01,Earth,True,G/1228/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Blancy Balley,0,0.0,Blancy,Balley,G,1228,S
7573_01,Earth,True,G/1217/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Teryla Welltonces,0,0.0,Teryla,Welltonces,G,1217,P
7574_01,Europa,True,B/287/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Nunkib Alindiveng,1,0.0,Nunkib,Alindiveng,B,287,S
7576_01,Europa,False,D/239/P,TRAPPIST-1e,23.0,False,30.0,2237.0,1.0,49.0,52.0,Mergas Alenat,1,2369.0,Mergas,Alenat,D,239,P
7577_01,Earth,False,E/502/S,PSO J318.5-22,14.0,False,80.0,130.0,0.0,1323.0,0.0,Gera Beston,0,1533.0,Gera,Beston,E,502,S
7578_01,Earth,False,F/1572/P,55 Cancri e,14.0,False,653.0,0.0,4.0,0.0,0.0,Idace Popelacruz,0,657.0,Idace,Popelacruz,F,1572,P
7579_01,Earth,False,G/1229/S,PSO J318.5-22,45.0,False,1.0,7.0,56.0,613.0,0.0,Willy Curton,1,677.0,Willy,Curton,G,1229,S
7580_01,Earth,True,G/1230/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Billya Sweenez,1,0.0,Billya,Sweenez,G,1230,S
7583_01,Mars,False,F/1574/P,TRAPPIST-1e,36.0,False,32.0,355.0,1826.0,9.0,0.0,Pebuts Pert,1,2222.0,Pebuts,Pert,F,1574,P
7584_02,Europa,True,B/288/S,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Sterfik Swingse,1,0.0,Sterfik,Swingse,B,288,S
7585_01,Europa,True,C/281/S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Suhaino Admingried,1,0.0,Suhaino,Admingried,C,281,S
7585_03,Europa,False,C/281/S,TRAPPIST-1e,28.0,False,0.0,2674.0,1309.0,18.0,11.0,Unukath Admingried,1,4012.0,Unukath,Admingried,C,281,S
7585_04,Europa,True,C/281/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Chard Admingried,1,0.0,Chard,Admingried,C,281,S
7586_01,Europa,False,C/245/P,TRAPPIST-1e,29.0,False,220.0,1130.0,0.0,7.0,951.0,Weion Switmorary,1,2308.0,Weion,Switmorary,C,245,P
7588_01,Earth,True,G/1219/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Lan Hersons,1,0.0,Lan,Hersons,G,1219,P
7588_02,Earth,False,G/1219/P,55 Cancri e,15.0,False,0.0,714.0,0.0,0.0,0.0,Aude Hersons,1,714.0,Aude,Hersons,G,1219,P
7592_01,Earth,False,F/1450/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,1586.0,0.0,Stelly Wolferton,0,1586.0,Stelly,Wolferton,F,1450,S
7594_01,Europa,True,C/282/S,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,Minonus Supiensive,1,0.0,Minonus,Supiensive,C,282,S
7595_01,Earth,False,F/1451/S,TRAPPIST-1e,36.0,False,0.0,7.0,661.0,0.0,93.0,Enrie Owery,1,761.0,Enrie,Owery,F,1451,S
7596_01,Europa,True,C/283/S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Polaton Fralledic,1,0.0,Polaton,Fralledic,C,283,S
7598_01,Earth,True,G/1231/S,PSO J318.5-22,67.0,False,0.0,0.0,0.0,0.0,0.0,Danie Ingston,1,0.0,Danie,Ingston,G,1231,S
7601_01,Earth,False,G/1232/S,TRAPPIST-1e,17.0,False,214.0,552.0,0.0,241.0,0.0,Amela Starkers,0,1007.0,Amela,Starkers,G,1232,S
7604_01,Mars,True,F/1579/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Wase Deeke,1,0.0,Wase,Deeke,F,1579,P
7605_01,Mars,False,F/1452/S,55 Cancri e,28.0,False,2484.0,136.0,42.0,0.0,0.0,Othawk Crité,0,2662.0,Othawk,Crité,F,1452,S
7606_01,Mars,True,F/1453/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Turbix Bau,1,0.0,Turbix,Bau,F,1453,S
7608_01,Mars,True,F/1454/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Bun Ica,1,0.0,Bun,Ica,F,1454,S
7609_01,Europa,False,A/83/P,55 Cancri e,40.0,True,0.0,21.0,0.0,1503.0,1392.0,Astorux Reeddommy,0,2916.0,Astorux,Reeddommy,A,83,P
7609_02,Europa,True,A/83/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Sabiton Reeddommy,1,0.0,Sabiton,Reeddommy,A,83,P
7614_01,Europa,True,C/246/P,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Canonon Diabysid,1,0.0,Canonon,Diabysid,C,246,P
7616_01,Earth,False,F/1457/S,PSO J318.5-22,20.0,False,11.0,725.0,0.0,0.0,0.0,Jandy Boyersons,1,736.0,Jandy,Boyersons,F,1457,S
7618_01,Earth,False,G/1235/S,TRAPPIST-1e,18.0,False,761.0,21.0,27.0,0.0,0.0,Leenny Raney,1,809.0,Leenny,Raney,G,1235,S
7621_01,Europa,True,B/250/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Halla Subcap,1,0.0,Halla,Subcap,B,250,P
7622_01,Earth,False,G/1237/S,TRAPPIST-1e,31.0,False,0.0,0.0,185.0,584.0,0.0,Jona Noeley,0,769.0,Jona,Noeley,G,1237,S
7623_01,Earth,False,G/1223/P,TRAPPIST-1e,40.0,False,0.0,0.0,84.0,798.0,0.0,Ricia Valexandez,0,882.0,Ricia,Valexandez,G,1223,P
7624_01,Europa,True,C/284/S,PSO J318.5-22,50.0,False,0.0,0.0,0.0,0.0,0.0,Gieba Emetillove,1,0.0,Gieba,Emetillove,C,284,S
7625_01,Earth,False,F/1458/S,TRAPPIST-1e,21.0,False,0.0,0.0,114.0,2.0,683.0,Gerly Burryerson,0,799.0,Gerly,Burryerson,F,1458,S
7626_01,Earth,False,E/496/P,TRAPPIST-1e,29.0,False,767.0,16.0,9.0,0.0,0.0,Nandy Stephendsey,0,792.0,Nandy,Stephendsey,E,496,P
7627_01,Europa,False,A/92/S,55 Cancri e,63.0,False,0.0,5036.0,4.0,519.0,0.0,Beide Reeddommy,1,5559.0,Beide,Reeddommy,A,92,S
7628_01,Mars,False,F/1584/P,TRAPPIST-1e,19.0,False,37.0,0.0,1288.0,0.0,0.0,Hoces Wala,1,1325.0,Hoces,Wala,F,1584,P
7628_02,Mars,False,D/240/P,TRAPPIST-1e,36.0,False,1103.0,3.0,0.0,0.0,659.0,Ban Stre,0,1765.0,Ban,Stre,D,240,P
7630_01,Earth,False,F/1585/P,55 Cancri e,48.0,False,0.0,172.0,115.0,1.0,645.0,Estina Hughriend,0,933.0,Estina,Hughriend,F,1585,P
7631_01,Europa,False,E/497/P,TRAPPIST-1e,33.0,False,81.0,1125.0,481.0,505.0,1261.0,Weid Waring,0,3453.0,Weid,Waring,E,497,P
7632_01,Mars,False,D/226/S,TRAPPIST-1e,28.0,False,2703.0,0.0,4.0,1.0,0.0,Phex Kepie,0,2708.0,Phex,Kepie,D,226,S
7635_01,Europa,True,B/289/S,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,Caphird Aneetle,1,0.0,Caphird,Aneetle,B,289,S
7640_01,Earth,True,G/1226/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Britta Mejiarkerox,1,0.0,Britta,Mejiarkerox,G,1226,P
7641_01,Earth,False,F/1586/P,55 Cancri e,21.0,False,618.0,33.0,1.0,2.0,0.0,Harvin Peter,1,654.0,Harvin,Peter,F,1586,P
7643_01,Europa,False,C/247/P,55 Cancri e,53.0,False,8.0,1489.0,0.0,2723.0,7401.0,Alar Quelfly,0,11621.0,Alar,Quelfly,C,247,P
7643_02,Europa,True,C/247/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Terion Quelfly,1,0.0,Terion,Quelfly,C,247,P
7644_01,Earth,True,G/1227/P,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Hanry Moorez,1,0.0,Hanry,Moorez,G,1227,P
7646_01,Europa,False,C/285/S,55 Cancri e,25.0,False,0.0,16016.0,1025.0,189.0,1037.0,Azim Sometery,1,18267.0,Azim,Sometery,C,285,S
7646_02,Europa,False,C/285/S,55 Cancri e,44.0,True,3010.0,26.0,0.0,62.0,904.0,Mahamak Sometery,0,4002.0,Mahamak,Sometery,C,285,S
7646_03,Europa,False,C/285/S,55 Cancri e,24.0,False,145.0,4224.0,0.0,5.0,61.0,Alwaide Sometery,1,4435.0,Alwaide,Sometery,C,285,S
7647_01,Earth,False,G/1240/S,TRAPPIST-1e,24.0,False,0.0,7.0,127.0,639.0,37.0,Eulah Lopelases,0,810.0,Eulah,Lopelases,G,1240,S
7649_01,Earth,True,G/1241/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Toniel Reenon,1,0.0,Toniel,Reenon,G,1241,S
7650_01,Earth,True,G/1242/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Jilly Palmes,1,0.0,Jilly,Palmes,G,1242,S
7650_02,Earth,True,G/1242/S,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Ebonyd Potters,0,0.0,Ebonyd,Potters,G,1242,S
7650_03,Earth,True,G/1242/S,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,Meline Potters,1,0.0,Meline,Potters,G,1242,S
7650_04,Earth,False,F/1461/S,TRAPPIST-1e,18.0,False,711.0,12.0,0.0,83.0,0.0,Royce Potters,1,806.0,Royce,Potters,F,1461,S
7650_05,Earth,True,G/1242/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Tera Palmes,0,0.0,Tera,Palmes,G,1242,S
7652_01,Europa,True,B/292/S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Coxatik Eguing,1,0.0,Coxatik,Eguing,B,292,S
7656_01,Earth,True,G/1244/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Moniey Belley,0,0.0,Moniey,Belley,G,1244,S
7660_01,Europa,True,B/294/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Atrino Lisholtery,1,0.0,Atrino,Lisholtery,B,294,S
7661_01,Earth,True,G/1245/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Dorene Water,1,0.0,Dorene,Water,G,1245,S
7666_01,Mars,True,F/1591/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Boos Emead,1,0.0,Boos,Emead,F,1591,P
7667_01,Europa,True,B/251/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Suhelik Opshosent,1,0.0,Suhelik,Opshosent,B,251,P
7670_01,Mars,True,F/1465/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Oats Meau,1,0.0,Oats,Meau,F,1465,S
7671_01,Earth,False,F/1466/S,TRAPPIST-1e,29.0,False,0.0,7.0,31.0,700.0,0.0,Daley Patthews,0,738.0,Daley,Patthews,F,1466,S
7676_01,Mars,False,D/227/S,TRAPPIST-1e,37.0,True,2771.0,0.0,6.0,1.0,10.0,Bases Chman,0,2788.0,Bases,Chman,D,227,S
7677_01,Earth,True,G/1247/S,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Alber Puckenton,0,0.0,Alber,Puckenton,G,1247,S
7678_01,Earth,False,G/1231/P,TRAPPIST-1e,42.0,False,1132.0,0.0,0.0,77.0,608.0,Nelly Rocknight,0,1817.0,Nelly,Rocknight,G,1231,P
7679_01,Earth,True,G/1232/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Kyley Valezaley,0,0.0,Kyley,Valezaley,G,1232,P
7680_01,Europa,False,C/250/P,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,7786.0,0.0,Baton Ousious,0,7792.0,Baton,Ousious,C,250,P
7682_01,Earth,True,G/1248/S,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Denny Solon,0,0.0,Denny,Solon,G,1248,S
7683_01,Earth,False,F/1467/S,TRAPPIST-1e,28.0,False,0.0,817.0,58.0,0.0,25.0,Katen Avisnydes,1,900.0,Katen,Avisnydes,F,1467,S
7684_01,Europa,False,C/286/S,TRAPPIST-1e,24.0,False,812.0,5450.0,0.0,1.0,262.0,Cheratz Ressing,1,6525.0,Cheratz,Ressing,C,286,S
7687_01,Earth,False,F/1596/P,PSO J318.5-22,20.0,False,0.0,0.0,8.0,1.0,1175.0,Dwin Hortez,0,1184.0,Dwin,Hortez,F,1596,P
7688_01,Earth,False,G/1233/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Rice Harrenoldez,0,0.0,Rice,Harrenoldez,G,1233,P
7691_01,Mars,True,F/1598/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Jack Nate,1,0.0,Jack,Nate,F,1598,P
7692_01,Europa,False,C/287/S,55 Cancri e,32.0,True,0.0,48.0,0.0,3204.0,112.0,Meropus Aroodint,0,3364.0,Meropus,Aroodint,C,287,S
7693_01,Europa,False,B/252/P,TRAPPIST-1e,36.0,False,0.0,2979.0,0.0,68.0,347.0,Cherrak Roftfuling,1,3394.0,Cherrak,Roftfuling,B,252,P
7693_02,Europa,False,B/252/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Enibah Roftfuling,1,0.0,Enibah,Roftfuling,B,252,P
7696_01,Mars,False,E/499/P,TRAPPIST-1e,34.0,False,751.0,0.0,185.0,0.0,77.0,Sceres Hooff,0,1013.0,Sceres,Hooff,E,499,P
7696_02,Mars,False,F/1601/P,TRAPPIST-1e,37.0,False,1000.0,0.0,80.0,40.0,0.0,Ars Ches,0,1120.0,Ars,Ches,F,1601,P
7697_02,Europa,True,B/295/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Grumak Fusimodent,1,0.0,Grumak,Fusimodent,B,295,S
7698_01,Mars,False,F/1602/P,TRAPPIST-1e,39.0,False,332.0,0.0,728.0,2.0,86.0,Beres Derte,1,1148.0,Beres,Derte,F,1602,P
7699_01,Earth,False,G/1235/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Chesty Morez,1,0.0,Chesty,Morez,G,1235,P
7700_01,Mars,False,F/1603/P,TRAPPIST-1e,54.0,False,1144.0,140.0,2.0,2.0,0.0,Loss Bake,0,1288.0,Loss,Bake,F,1603,P
