PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,FirstName,LastName,CabinSector,CabinRoom,CabinClass
7930_01,Earth,True,*MISSING*,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Joela Bardsey,1,Joela,Bardsey,*MISSING*,*MISSING*,*MISSING*
7935_01,Earth,False,F/1520/S,TRAPPIST-1e,41.0,False,84.0,0.0,6.0,811.0,2.0,Ward Rodger,1,Ward,Rodger,F,1520,S
7936_01,Earth,False,F/1644/P,TRAPPIST-1e,21.0,False,7.0,0.0,622.0,0.0,0.0,Gracey Morelly,0,Gracey,Morelly,F,1644,P
7936_02,Earth,False,G/1284/P,TRAPPIST-1e,24.042074406680616,False,0.0,0.0,0.0,0.0,0.0,Carley Morelly,0,Carley,Morelly,G,1284,P
7936_03,Earth,False,G/1284/P,TRAPPIST-1e,9.0,False,0.0,0.0,164.89907147184354,0.0,0.0,Lindy Franey,1,Lindy,Franey,G,1284,P
7937_01,Europa,False,D/229/S,TRAPPIST-1e,36.0,False,0.0,9532.0,0.0,2326.0,461.0,Misadr Skessid,0,Misadr,Skessid,D,229,S
7937_02,Europa,True,D/229/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Sarino Skessid,1,Sarino,Skessid,D,229,S
7939_01,Earth,False,G/1281/S,TRAPPIST-1e,27.0,False,0.0,593.0,0.0,259.0,0.0,Jodyn Foxter,0,Jodyn,Foxter,G,1281,S
7940_01,Earth,False,F/1521/S,TRAPPIST-1e,40.0,False,580.0,0.0,447.0,6.0,0.0,Camiet Hinglendez,0,Camiet,Hinglendez,F,1521,S
7941_01,Europa,False,C/257/P,TRAPPIST-1e,41.0,False,0.0,116.0,10705.0,9181.0,10.0,Alrakan Apedishaft,0,Alrakan,Apedishaft,C,257,P
7943_01,Europa,True,B/258/P,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Meratz Spedlybood,1,Meratz,Spedlybood,B,258,P
7943_02,Europa,False,B/258/P,PSO J318.5-22,36.0,True,2.0,6504.0,0.0,98.0,4.0,Eleb Spedlybood,1,Eleb,Spedlybood,B,258,P
7944_01,Europa,False,D/230/S,TRAPPIST-1e,15.0,False,31.0,804.0,1.0,4732.0,2577.0,Achira Reewerpic,0,Achira,Reewerpic,D,230,S
7944_02,Europa,True,D/230/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Alarkab Reewerpic,1,Alarkab,Reewerpic,D,230,S
7945_01,Mars,True,F/1522/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Mitch Vloaf,1,Mitch,Vloaf,F,1522,S
7946_01,Earth,False,F/1645/P,PSO J318.5-22,24.0,False,0.0,0.0,604.0,0.0,91.0,Elly Hooperez,1,Elly,Hooperez,F,1645,P
7947_01,Mars,False,F/1646/P,TRAPPIST-1e,28.0,False,1811.0,1.0,57.0,0.0,0.0,Guark Shbre,0,Guark,Shbre,F,1646,P
7949_01,Earth,*MISSING*,G/1283/S,TRAPPIST-1e,47.0,False,0.0,14.0,0.0,2330.0,0.0,Armen Barkeretton,0,Armen,Barkeretton,G,1283,S
7950_01,*MISSING*,False,G/1287/P,TRAPPIST-1e,55.0,False,0.0,1620.0,159.0,795.2020749596356,0.0,Idace Ingston,0,Idace,Ingston,G,1287,P
7950_02,Earth,True,G/1287/P,TRAPPIST-1e,23.625717405936246,False,0.0,0.0,0.0,0.0,0.0,*MISSING*,1,*MISSING*,*MISSING*,G,1287,P
7950_03,Earth,False,E/516/P,55 Cancri e,22.0,False,10.0,0.0,624.0,0.0,85.0,Done Ingston,1,Done,Ingston,E,516,P
7950_04,Earth,True,G/1287/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Elany Ingston,1,Elany,Ingston,G,1287,P
7952_01,Mars,False,F/1523/S,*MISSING*,62.0,False,100.0,0.0,38.0,1211.0,0.0,Yots Sueke,0,Yots,Sueke,F,1523,S
7952_02,Mars,False,E/524/S,TRAPPIST-1e,53.0,False,868.0,0.0,686.0,520.0,24.0,Beris Sueke,0,Beris,Sueke,E,524,S
7954_01,Earth,False,G/1284/S,55 Cancri e,29.0,False,30.0,0.0,0.0,0.0,780.0,Juline Waltonson,0,Juline,Waltonson,G,1284,S
7955_01,Earth,False,G/1288/P,TRAPPIST-1e,21.0,False,640.0,0.0,144.0,104.0,0.0,Aude Jorden,0,Aude,Jorden,G,1288,P
7957_01,Earth,True,G/1285/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Vane Balderts,1,Vane,Balderts,G,1285,S
7958_01,Mars,True,E/525/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Suls Frazo,1,Suls,Frazo,E,525,S
7960_01,Earth,False,F/1648/P,TRAPPIST-1e,19.0,False,1.0,7.0,171.51359013100833,689.0,0.0,Heidie Quinnerettt,0,Heidie,Quinnerettt,F,1648,P
7962_01,Earth,False,G/1290/P,TRAPPIST-1e,14.0,False,0.0,360.0,0.0,25.0,1340.0,Gwendy Dillines,0,Gwendy,Dillines,G,1290,P
7967_01,Earth,False,G/1288/S,TRAPPIST-1e,21.0,False,691.0,0.0,0.0,326.4985728612493,15.0,Doray Ricews,0,Doray,Ricews,G,1288,S
7968_01,Mars,False,D/232/S,TRAPPIST-1e,55.0,False,376.0,0.0,858.0,0.0,31.0,Apsps Nutte,1,Apsps,Nutte,D,232,S
7970_01,Europa,False,C/258/P,55 Cancri e,18.0,False,0.0,3492.0,0.0,506.0,8.0,Genif Wassird,1,Genif,Wassird,C,258,P
7972_01,Europa,True,B/260/P,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Hadlam Cattyried,1,Hadlam,Cattyried,B,260,P
7972_02,Europa,False,B/260/P,TRAPPIST-1e,35.0,False,247.1747145258168,246.0,25.0,42.0,3730.0,Atinon Cattyried,0,Atinon,Cattyried,B,260,P
7973_01,*MISSING*,True,C/297/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Batan Drelcate,1,Batan,Drelcate,C,297,S
7974_01,Europa,False,C/259/P,TRAPPIST-1e,27.0,False,0.0,2318.0,1127.0,2423.0,115.0,Azim Geatenth,0,Azim,Geatenth,C,259,P
7974_02,Europa,False,C/259/P,TRAPPIST-1e,34.492641385885015,False,0.0,36.0,89.0,948.0,927.0,Ionon Geatenth,0,Ionon,Geatenth,C,259,P
7976_01,Earth,True,G/1289/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Leonyl Meltonway,1,Leonyl,Meltonway,G,1289,S
7981_01,Earth,False,F/1652/P,TRAPPIST-1e,24.0,False,24.0,174.0,0.0,509.0,15.0,Glorey Paulllegory,0,Glorey,Paulllegory,F,1652,P
7981_02,Earth,False,G/1293/P,TRAPPIST-1e,22.0,False,31.0,0.0,1.0,25.0,757.0,Shanie Paulllegory,0,Shanie,Paulllegory,G,1293,P
7982_01,Europa,True,B/261/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,*MISSING*,0,*MISSING*,*MISSING*,B,261,P
7982_02,Europa,True,B/261/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Alrair Bealvewd,1,Alrair,Bealvewd,B,261,P
7983_01,Europa,True,*MISSING*,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Alderak Wassird,1,Alderak,Wassird,*MISSING*,*MISSING*,*MISSING*
7984_01,Mars,False,F/1653/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Cran Birt,1,Cran,Birt,F,1653,P
7984_02,Mars,True,F/1653/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Murs Birt,1,Murs,Birt,F,1653,P
7984_03,Mars,False,F/1653/P,TRAPPIST-1e,23.0,False,649.0,0.0,622.0,0.0,0.0,Smal Birt,1,Smal,Birt,F,1653,P
7984_04,Mars,False,F/1653/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Guakes Birt,1,Guakes,Birt,F,1653,P
7985_01,Earth,False,F/1654/P,TRAPPIST-1e,18.0,*MISSING*,1969.0,0.0,310.0,0.0,0.0,Davis Bulliamoses,1,Davis,Bulliamoses,F,1654,P
7986_01,Mars,False,F/1655/P,TRAPPIST-1e,21.0,False,838.0,45.0,455.0,0.0,0.0,Weet Pimne,0,Weet,Pimne,F,1655,P
7987_01,Mars,False,D/248/P,TRAPPIST-1e,40.0,False,3809.0,0.0,21.0,0.0,1.0,Doulls Boyst,0,Doulls,Boyst,D,248,P
7988_01,Europa,True,B/313/S,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Phoros Wirdley,1,Phoros,Wirdley,B,313,S
7989_01,Earth,True,G/1290/S,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Perryl Baketton,0,Perryl,Baketton,G,1290,S
7990_01,Earth,True,G/1294/P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Becca Dorsenry,1,Becca,Dorsenry,G,1294,P
7993_01,Europa,True,A/96/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Alphact Frakepeed,1,Alphact,Frakepeed,A,96,S
7993_02,Europa,True,A/96/S,55 Cancri e,47.0,True,0.0,0.0,0.0,0.0,0.0,Dyonon Frakepeed,1,Dyonon,Frakepeed,A,96,S
7994_01,Earth,False,G/1295/P,PSO J318.5-22,25.0,False,153.0,0.0,0.0,388.0,0.0,Ivanna Stanleyd,0,Ivanna,Stanleyd,G,1295,P
7995_01,Europa,True,*MISSING*,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Grum Stiviorad,1,Grum,Stiviorad,*MISSING*,*MISSING*,*MISSING*
7996_01,Earth,False,F/1657/P,TRAPPIST-1e,39.0,False,17.0,334.0,708.0,17.0,366.0,Tanley Kimons,0,Tanley,Kimons,F,1657,P
7999_01,Europa,True,B/262/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Arraiam Bealvewd,1,Arraiam,Bealvewd,B,262,P
8000_01,Earth,False,G/1292/S,TRAPPIST-1e,0.0,False,0.0,0.0,164.86995352089664,0.0,0.0,Alfrey Bucklandez,1,Alfrey,Bucklandez,G,1292,S
8000_02,Earth,True,G/1292/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Patsyn Bucklandez,1,Patsyn,Bucklandez,G,1292,S
8003_01,Mars,False,F/1659/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Himass Tre,1,Himass,Tre,F,1659,P
8004_01,Mars,True,F/1527/S,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,Fowoos Gread,1,Fowoos,Gread,F,1527,S
8005_01,Earth,False,F/1528/S,55 Cancri e,22.0,False,0.0,15.0,0.0,548.0,124.0,Thel Olivasquez,0,Thel,Olivasquez,F,1528,S
8005_02,Earth,True,G/1293/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Sanney Olivasquez,1,Sanney,Olivasquez,G,1293,S
8005_03,Earth,False,F/1528/S,TRAPPIST-1e,35.0,False,676.0,0.0,0.0,0.0,40.0,Katen Olivasquez,0,Katen,Olivasquez,F,1528,S
8006_01,Earth,False,F/1529/S,TRAPPIST-1e,22.0,False,0.0,1145.0,0.0,0.0,371.0,Lilace Morrencis,0,Lilace,Morrencis,F,1529,S
8007_01,Earth,False,G/1296/P,TRAPPIST-1e,26.0,False,0.0,0.0,1.0,886.0,0.0,Stace Gilleyons,0,Stace,Gilleyons,G,1296,P
8007_02,Earth,False,E/517/P,PSO J318.5-22,24.0,False,0.0,0.0,92.0,1492.0,0.0,Marine Gilleyons,1,Marine,Gilleyons,E,517,P
8010_01,Europa,False,C/300/S,TRAPPIST-1e,59.0,False,0.0,2593.0,0.0,98.0,0.0,*MISSING*,1,*MISSING*,*MISSING*,C,300,S
8012_01,Mars,True,F/1531/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Camonk Bache,1,Camonk,Bache,F,1531,S
8012_02,Mars,False,E/530/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Cowhex Bache,0,Cowhex,Bache,E,530,S
8012_03,Mars,True,F/1531/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Mesh Bache,1,Mesh,Bache,F,1531,S
8014_01,Earth,True,G/1294/S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Letty Brightez,1,Letty,Brightez,G,1294,S
8015_01,Europa,*MISSING*,B/315/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,699.0682267127827,Kitauon Pulgaly,1,Kitauon,Pulgaly,B,315,S
8015_02,Europa,False,B/315/S,TRAPPIST-1e,36.0,False,0.0,244.0,0.0,5432.0,2302.0,Duhrkab Fansty,0,Duhrkab,Fansty,B,315,S
8015_03,Europa,True,B/315/S,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Achbah Fansty,1,Achbah,Fansty,B,315,S
8016_01,Earth,False,E/531/S,TRAPPIST-1e,15.0,False,0.0,10.0,0.0,595.0,381.0,Clard Edwartizman,0,Clard,Edwartizman,E,531,S
8018_01,Earth,False,F/1532/S,TRAPPIST-1e,54.0,False,0.0,0.0,5.0,1268.0,26.0,Juane Popelazquez,0,Juane,Popelazquez,F,1532,S
8019_01,Mars,True,F/1660/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Casps Anpie,1,Casps,Anpie,F,1660,P
8020_01,Earth,False,F/1661/P,TRAPPIST-1e,22.0,False,668.0,79.0,0.0,0.0,1.0,Ianya Callowery,0,Ianya,Callowery,F,1661,P
8021_01,Earth,True,G/1298/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Oraine Blandez,0,Oraine,Blandez,G,1298,P
8023_01,Europa,False,D/249/P,TRAPPIST-1e,14.0,False,0.0,4545.0,271.0,199.0,1377.0,Cella Mallisly,1,Cella,Mallisly,D,249,P
8023_02,Europa,True,D/249/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Auvara Mallisly,1,Auvara,Mallisly,D,249,P
8024_01,Earth,False,F/1533/S,TRAPPIST-1e,73.0,False,16.0,0.0,722.0,2.0,89.0,Tancis Bushallert,0,Tancis,Bushallert,F,1533,S
8025_01,Europa,False,B/263/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Tauria Stiviorad,1,Tauria,Stiviorad,B,263,P
8026_01,Mars,True,F/1534/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Losp Ruité,1,Losp,Ruité,F,1534,S
8027_01,Earth,False,G/1297/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Garlie Kirks,0,Garlie,Kirks,G,1297,S
8027_02,Earth,False,F/1535/S,55 Cancri e,27.0,False,31.0,225.0,331.0,0.0,14.0,Wally Logannon,0,Wally,Logannon,F,1535,S
8029_01,Earth,False,G/1298/S,TRAPPIST-1e,31.0,False,779.0,0.0,3.0,57.0,0.0,Coracy Gainebergan,0,Coracy,Gainebergan,G,1298,S
8030_01,Earth,True,G/1299/S,PSO J318.5-22,26.0,False,-135.00160664599088,0.0,0.0,0.0,0.0,Weslie Carrishley,0,Weslie,Carrishley,G,1299,S
8031_01,Europa,True,D/250/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Alheneb Emoted,1,Alheneb,Emoted,D,250,P
8032_01,Europa,True,A/85/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Atonib Couresteer,1,Atonib,Couresteer,A,85,P
8032_02,Europa,True,A/85/P,*MISSING*,40.0,False,0.0,0.0,0.0,0.0,0.0,Alasym Couresteer,1,Alasym,Couresteer,A,85,P
8034_01,Mars,True,E/532/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Krus Bost,0,Krus,Bost,E,532,S
8034_02,Mars,False,E/532/S,*MISSING*,52.0,False,1222.0,2.0,74.0,0.0,0.0,Almone Bost,0,Almone,Bost,E,532,S
8035_01,Mars,True,F/1536/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Walmon Staf,1,Walmon,Staf,F,1536,S
8036_01,Earth,False,F/1537/S,TRAPPIST-1e,51.0,False,172.0,350.0,0.0,16.0,1005.0,Therie Maldon,0,Therie,Maldon,F,1537,S
8036_02,Earth,False,F/1537/S,TRAPPIST-1e,35.0,False,0.0,0.0,62.0,0.0,891.0,Brene Maldon,0,Brene,Maldon,F,1537,S
8037_01,Earth,False,F/1538/S,TRAPPIST-1e,14.0,False,0.0,476.0,249.0,177.0,0.0,Danie Harley,0,Danie,Harley,F,1538,S
8038_01,Europa,True,C/301/S,55 Cancri e,31.75195494149724,False,0.0,0.0,0.0,0.0,0.0,Alsha Gocent,1,Alsha,Gocent,C,301,S
8038_02,Europa,True,C/301/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Asellab Gocent,1,Asellab,Gocent,C,301,S
8042_01,*MISSING*,True,G/1299/P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Mathy Shephendry,0,Mathy,Shephendry,G,1299,P
8043_01,Europa,False,A/97/S,55 Cancri e,45.0,False,5.0,17901.0,0.0,79.0,281.0,Hadalm Oppont,1,Hadalm,Oppont,A,97,S
8043_02,Europa,False,A/97/S,TRAPPIST-1e,29.0,*MISSING*,0.0,1408.0,0.0,408.0,1.0,Aldun Fanseld,1,Aldun,Fanseld,A,97,S
8043_03,Europa,False,A/97/S,TRAPPIST-1e,39.0,True,1.0,392.0,64.0,148.0,1367.0,Alcorix Fanseld,1,Alcorix,Fanseld,A,97,S
8043_04,Europa,True,A/97/S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Sinon Fanseld,1,Sinon,Fanseld,A,97,S
8046_01,Earth,True,G/1300/P,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Pennie Haynard,1,Pennie,Haynard,G,1300,P
8049_01,Earth,False,G/1301/P,TRAPPIST-1e,22.0,False,6.0,21.0,0.0,782.0,0.0,Bonya Workmans,0,Bonya,Workmans,G,1301,P
8050_01,Earth,False,G/1300/S,PSO J318.5-22,30.0,False,0.0,34.0,143.0,275.0,0.0,Annya Frazie,0,Annya,Frazie,G,1300,S
8050_02,Earth,True,*MISSING*,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Ivanne Frazie,1,Ivanne,Frazie,*MISSING*,*MISSING*,*MISSING*
8050_03,Earth,True,G/1300/S,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Netty Frazie,1,Netty,Frazie,G,1300,S
8052_01,Earth,False,G/1302/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Duana Serry,0,Duana,Serry,G,1302,S
8052_02,Earth,False,G/1302/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,1.0,335.0,Perryl Serry,0,Perryl,Serry,G,1302,S
8053_01,Mars,False,F/1663/P,TRAPPIST-1e,29.0,False,1544.0,1.0,206.0,0.0,0.0,Spix Burie,0,Spix,Burie,F,1663,P
8054_01,Mars,False,F/1540/S,55 Cancri e,52.0,False,692.7014892122266,0.0,262.0,1425.0,571.0,Hex Reste,0,Hex,Reste,F,1540,S
8055_01,Earth,False,E/533/S,TRAPPIST-1e,27.0,False,0.0,0.0,846.0,59.0,0.0,Joeula Baxterson,0,Joeula,Baxterson,E,533,S
8056_01,Europa,False,C/262/P,TRAPPIST-1e,54.0,False,0.0,793.0,0.0,87.0,1567.0,Ionium Ausivetpul,0,Ionium,Ausivetpul,C,262,P
8056_02,Europa,False,C/262/P,TRAPPIST-1e,28.0,False,40.0,9012.0,0.0,111.0,551.0,Marrai Ausivetpul,1,Marrai,Ausivetpul,C,262,P
8057_01,Europa,True,B/267/P,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,Wimplas Sersocatic,1,Wimplas,Sersocatic,B,267,P
8057_02,Europa,True,B/267/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Algor Sersocatic,1,Algor,Sersocatic,B,267,P
8058_01,Earth,False,F/1664/P,TRAPPIST-1e,29.0,False,12.0,2.0,0.0,432.0,1548.0,Ronard Hayertez,0,Ronard,Hayertez,F,1664,P
8059_01,*MISSING*,False,G/1302/P,TRAPPIST-1e,20.0,False,0.0,38.0,0.0,0.0,1779.0,Leria Merrelliss,0,Leria,Merrelliss,G,1302,P
8060_01,Mars,False,F/1541/S,TRAPPIST-1e,39.0,False,1369.0,259.0,960.0,1.0,29.0,Pot Chman,0,Pot,Chman,F,1541,S
8060_02,Mars,True,F/1541/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Colatz Chman,1,Colatz,Chman,F,1541,S
8063_01,Earth,False,F/1543/S,TRAPPIST-1e,20.0,False,220.95812315845762,25.0,0.0,11.0,0.0,Paulie Loway,0,Paulie,Loway,F,1543,S
8064_01,Mars,True,*MISSING*,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Yales Erte,1,Yales,Erte,*MISSING*,*MISSING*,*MISSING*
8064_02,Mars,False,E/534/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Elos Erte,1,Elos,Erte,E,534,S
8064_03,Mars,True,E/534/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Chees Swin,0,Chees,Swin,E,534,S
8066_01,Mars,True,F/1544/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Cinch Min,1,Cinch,Min,F,1544,S
8067_01,Earth,False,F/1666/P,55 Cancri e,32.0,False,1.0,0.0,163.0814955107801,9.0,663.0,Jaimez Bardson,0,Jaimez,Bardson,F,1666,P
8068_01,Earth,False,F/1545/S,TRAPPIST-1e,20.0,False,0.0,52.0,0.0,110.0,614.0,Eduard Mcfarmerson,0,Eduard,Mcfarmerson,F,1545,S
8069_01,Europa,True,D/234/S,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,Adharan Greded,1,Adharan,Greded,D,234,S
8071_01,Earth,False,F/1546/S,TRAPPIST-1e,53.0,False,0.0,0.0,716.0,0.0,0.0,Olly Klindsey,1,Olly,Klindsey,F,1546,S
8072_01,Europa,True,D/236/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Mareson Prombled,1,Mareson,Prombled,D,236,S
8072_02,Europa,False,D/236/S,55 Cancri e,35.0,False,0.0,5500.0,0.0,180.0,3173.0,Arin Prombled,0,Arin,Prombled,D,236,S
8075_01,Earth,False,F/1547/S,55 Cancri e,19.0,False,355.0,0.0,0.0,0.0,284.0,Troyce Starkers,0,Troyce,Starkers,F,1547,S
8076_01,Europa,False,C/263/P,55 Cancri e,43.0,False,1.0,2060.0,144.47452366407504,1.0,2764.0,Menkibi Emetillove,0,Menkibi,Emetillove,C,263,P
8076_02,Europa,False,C/263/P,55 Cancri e,29.0,False,2686.0,0.0,0.0,2854.0,2553.0,Achbah Emetillove,0,Achbah,Emetillove,C,263,P
8077_01,Earth,False,G/1304/P,TRAPPIST-1e,20.0,False,721.0,122.0,0.0,0.0,0.0,Racy Watsongley,0,Racy,Watsongley,G,1304,P
8078_01,Earth,False,F/1667/P,TRAPPIST-1e,19.0,False,0.0,0.0,134.0,1931.0,274.75110548495485,Colle Davispinoz,0,Colle,Davispinoz,F,1667,P
8079_01,Earth,False,F/1548/S,PSO J318.5-22,21.0,False,505.0,0.0,0.0,0.0,110.0,Blancy Hubbarton,1,Blancy,Hubbarton,F,1548,S
8081_01,Europa,False,D/251/P,55 Cancri e,39.0,False,2.0,15450.0,336.0,1.0,904.0,Mesarga Ambleetive,1,Mesarga,Ambleetive,D,251,P
8082_01,Earth,True,G/1305/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Deanny Cochrisons,0,Deanny,Cochrisons,G,1305,P
8082_02,Earth,False,F/1668/P,55 Cancri e,20.0,False,1842.0,0.0,0.0,0.0,0.0,Dell Cochrisons,1,Dell,Cochrisons,F,1668,P
8083_01,Earth,False,F/1669/P,TRAPPIST-1e,18.0,False,595.0,134.0,7.0,0.0,0.0,Chrisa Wolferton,0,Chrisa,Wolferton,F,1669,P
8084_01,Europa,False,C/264/P,TRAPPIST-1e,31.0,False,219.29183853019543,745.0,0.0,6688.0,2161.0,Schyon Idercaling,0,Schyon,Idercaling,C,264,P
8085_01,Earth,False,F/1549/S,PSO J318.5-22,35.0,False,635.0,3.0,0.0,262.5137579749719,25.0,Nandy Avisley,0,Nandy,Avisley,F,1549,S
8086_01,Earth,True,G/1306/P,PSO J318.5-22,44.0,False,0.0,0.0,165.0108795547152,0.0,0.0,Denis Rochaserry,1,Denis,Rochaserry,G,1306,P
8087_01,Europa,False,B/268/P,TRAPPIST-1e,62.0,False,33.0,3518.0,0.0,394.0,0.0,Sarthim Ousious,1,Sarthim,Ousious,B,268,P
8088_01,Mars,False,E/521/P,TRAPPIST-1e,23.0,False,1.0,0.0,11.0,0.0,2336.0,Ducks Sacy,0,Ducks,Sacy,E,521,P
8088_02,Mars,False,F/1670/P,TRAPPIST-1e,23.0,True,3.0,0.0,0.0,1677.0,776.4728407359128,Varkes Kart,0,Varkes,Kart,F,1670,P
8089_01,Earth,False,F/1671/P,TRAPPIST-1e,19.0,False,0.0,0.0,1761.0,0.0,36.0,Erie Peter,1,Erie,Peter,F,1671,P
8091_01,Earth,False,F/1672/P,TRAPPIST-1e,29.0,False,18.0,7.0,0.0,0.0,779.0,Mela Bushallert,0,Mela,Bushallert,F,1672,P
8092_01,Europa,False,D/238/S,TRAPPIST-1e,31.0,False,0.0,4655.0,135.0,2075.0,402.0,Mintard Pulgaly,1,Mintard,Pulgaly,D,238,S
8092_02,Europa,True,D/238/S,55 Cancri e,33.0,True,0.0,1069.4267725146453,0.0,0.0,0.0,Hekabih Pulgaly,1,Hekabih,Pulgaly,D,238,S
8092_03,Europa,False,D/238/S,TRAPPIST-1e,41.0,False,0.0,3216.0,0.0,433.0,517.0,Sterfik Pulgaly,0,Sterfik,Pulgaly,D,238,S
8094_01,Europa,False,C/265/P,TRAPPIST-1e,60.0,False,19.0,7316.0,0.0,0.0,1781.0,Geonkaa Pokebox,1,Geonkaa,Pokebox,C,265,P
8097_01,Europa,True,B/317/S,TRAPPIST-1e,41.0,False,0.0,0.0,165.00176131128012,0.0,0.0,Asch Meroliss,1,Asch,Meroliss,B,317,S
8098_01,Europa,False,B/269/P,TRAPPIST-1e,69.0,True,0.0,269.0,0.0,190.0,9033.0,Ariton Mosteraked,0,Ariton,Mosteraked,B,269,P
8098_02,Europa,False,B/269/P,55 Cancri e,44.0,False,9.0,2311.0,0.0,633.0,1.0,Quarkib Mosteraked,1,Quarkib,Mosteraked,B,269,P
8098_03,Europa,True,B/269/P,55 Cancri e,18.0,False,0.0,769.9158378451373,0.0,0.0,0.0,Minkark Mosteraked,1,Minkark,Mosteraked,B,269,P
8098_04,Europa,False,B/269/P,55 Cancri e,26.0,False,0.0,11598.0,0.0,3.0,386.0,Hasim Mosteraked,1,Hasim,Mosteraked,B,269,P
8102_01,Earth,False,F/1674/P,TRAPPIST-1e,30.0,False,4.0,0.0,442.0,2441.0,0.0,Ela Castron,0,Ela,Castron,F,1674,P
